Folio,ClienteID,VendedorID,Embarque,TimeID
SA0022859,5286,1,RUT,20221107
SA0022860,5286,1,RUT,20200411
SA0022861,5941,5,RUT,20190606
SA0022862,5542,5,RUT,20220408
SA0022863,5079,1,RUT,20160711
SA0022864,5955,5,RUT,20160509
SA0022865,5079,1,RUT,20140504
SA0022866,5955,5,RUT,20200311
SA0022867,5965,8,RUT,20151025
SA0022868,5827,2,RUT,20151022
SA0022869,0089,3,MOS,20191025
SA0022870,0114,3,RUT,20140811
SA0022871,0114,3,RUT,20170711
SA0022872,5660,2,RUT,20210911
SA0022873,0024,3,MOS,20180117
SA0022874,0089,3,MOS,20200611
SA0022875,5660,2,RUT,20150804
SA0022876,5660,2,RUT,20220809
SA0022877,9999,0,MOS,20170412
SA0022878,5660,2,RUT,20210116
SA0022879,5827,2,RUT,20221022
SA0022880,0114,3,RUT,20211013
SA0022881,0114,3,RUT,20180820
SA0022882,0114,3,RUT,20171124
SA0022883,0113,3,RUT,20220906
SA0022884,0113,3,RUT,20160508
SA0022885,5088,4,PAQ,20220104
SA0022886,6017,9,PAQ,20200511
SA0022887,6025,9,PAQ,20140510
SA0022888,5980,5,PAQ,20140301
SA0022889,5422,4,PAQ,20210902
SA0022890,5360,4,PAQ,20141124
SA0022891,5040,7,PAQ,20220604
SA0022892,5029,7,PAQ,20170402
SA0022893,5195,7,PAQ,20191128
SA0022894,5178,1,PAQ,20170317
SA0022895,0092,3,MOS,20211115
SA0022896,5392,2,PAQ,20170805
SA0022897,5409,8,PAQ,20170811
SA0022898,5885,4,PAQ,20160721
SA0022899,5048,1,PAQ,20190318
SA0022900,5155,1,PAQ,20200818
SA0022901,5026,2,PAQ,20181001
SA0022902,0081,3,MOS,20161010
SA0022903,5370,5,PAQ,20190225
SA0022904,5960,9,PAQ,20211117
SA0022905,0098,3,MOS,20210517
SA0022906,5452,4,PAQ,20210414
SA0022907,5038,2,PAQ,20180909
SA0022908,5020,8,PAQ,20220619
SA0022909,5687,9,PAQ,20220217
SA0022910,5028,4,PAQ,20210527
SA0022911,5878,9,PAQ,20210315
SA0022912,0173,10,MOS,20160317
SA0022913,0173,10,MOS,20220221
SA0022914,5975,4,RUT,20200912
SA0022915,5333,4,RUT,20170811
SA0022916,0018,3,MOS,20141008
SA0022917,5333,4,RUT,20190609
SA0022918,5509,1,RUT,20140517
SA0022919,5509,1,RUT,20190703
SA0022920,5509,1,RUT,20220517
SA0022921,5509,1,RUT,20210714
SA0022922,5509,1,RUT,20210608
SA0022923,5509,1,RUT,20141116
SA0022924,5509,1,RUT,20210710
SA0022925,5509,1,RUT,20140824
SA0022926,5074,8,RUT,20151126
SA0022927,5074,8,RUT,20210210
SA0022928,5074,8,RUT,20190712
SA0022929,5064,8,RUT,20180308
SA0022930,5064,8,RUT,20170117
SA0022931,5075,8,RUT,20140704
SA0022932,5075,8,RUT,20150921
SA0022933,5790,9,RUT,20140830
SA0022934,0009,3,RUT,20140109
SA0022935,0009,3,RUT,20160909
SA0022936,0009,3,RUT,20210312
SA0022937,0009,3,RUT,20141125
SA0022938,0009,3,RUT,20200315
SA0022939,0121,3,MOS,20140620
SA0022940,0121,3,RUT,20180124
SA0022941,6013,5,RUT,20190626
SA0022942,6013,5,RUT,20220419
SA0022943,6013,5,RUT,20170614
SA0022944,6013,5,RUT,20221116
SA0022945,6013,5,RUT,20211008
SA0022946,6013,5,RUT,20200521
SA0022947,6013,5,RUT,20220324
SA0022948,0146,10,RUT,20200323
SA0022949,0126,10,RUT,20181011
SA0022950,6013,5,RUT,20150611
SA0022951,6013,5,RUT,20140804
SA0022952,6013,5,RUT,20160821
SA0022953,6013,5,RUT,20201223
SA0022954,6013,5,RUT,20220519
SA0022955,6013,5,RUT,20160524
SA0022956,6013,5,RUT,20180202
SA0022957,5779,5,RUT,20180919
SA0022958,5779,5,RUT,20180915
SA0022959,5779,5,RUT,20180821
SA0022960,5779,5,RUT,20160705
SA0022961,0024,3,MOS,20171226
SA0022962,5913,9,RUT,20140601
SA0022963,0098,3,MOS,20190428
SA0022964,5913,9,RUT,20161224
SA0022965,5913,9,RUT,20141030
SA0022966,5913,9,RUT,20141031
SA0022967,5913,9,RUT,20200620
SA0022968,5090,8,RUT,20140421
SA0022969,5169,1,PAQ,20180701
SA0022970,5661,1,PAQ,20221204
SA0022971,5907,9,RUT,20161208
SA0022972,5063,8,PAQ,20141105
SA0022973,5097,1,PAQ,20150313
SA0022974,5070,1,RUT,20160511
SA0022975,5026,2,PAQ,20190108
SA0022976,5184,2,PAQ,20160904
SA0022977,5214,4,PAQ,20211023
SA0022978,5146,1,PAQ,20151108
SA0022979,5070,1,RUT,20220408
SA0022980,5088,4,PAQ,20170122
SA0022981,5370,5,PAQ,20200210
SA0022982,5070,1,RUT,20210128
SA0022983,5234,1,PAQ,20210313
SA0022984,5070,1,RUT,20181101
SA0022985,5885,4,PAQ,20201019
SA0022986,5070,1,NO PROPORCIONADO,20170821
SA0022987,0121,3,MOS,20180524
SA0022988,5199,9,PAQ,20220619
SA0022989,0121,3,MOS,20140214
SA0022990,5999,9,RUT,20190617
SA0022991,5075,8,PAQ,20210828
SA0022992,5038,2,PAQ,20150228
SA0022993,5999,9,RUT,20200211
SA0022994,5038,2,PAQ,20141109
SA0022995,5481,8,RUT,20160604
SA0022996,5046,7,PAQ,20200902
SA0022997,5481,8,RUT,20210130
SA0022998,5195,7,PAQ,20180828
SA0022999,5134,1,PAQ,20140826
SA0023000,0107,4,RUT,20221121
SA0023001,5878,9,PAQ,20160915
SA0023002,5020,8,PAQ,20180817
SA0023003,0107,4,RUT,20150509
SA0023004,5178,1,PAQ,20170426
SA0023005,0107,4,RUT,20161015
SA0023006,0107,4,RUT,20180330
SA0023007,0107,4,RUT,20161008
SA0023008,0107,4,RUT,20151129
SA0023009,0107,4,RUT,20190811
SA0023010,5453,1,RUT,20220321
SA0023011,5453,1,RUT,20191212
SA0023012,5825,7,PAQ,20200824
SA0023013,5453,1,RUT,20170430
SA0023014,5620,4,PAQ,20171121
SA0023015,5453,1,RUT,20190308
SA0023016,5453,1,RUT,20150912
SA0023017,5453,1,RUT,20220924
SA0023018,5453,1,RUT,20191102
SA0023019,5453,1,RUT,20180125
SA0023020,5453,1,RUT,20190923
SA0023021,5453,1,RUT,20150714
SA0023022,5453,1,RUT,20150724
SA0023023,5894,9,RUT,20140528
SA0023024,5453,1,RUT,20160403
SA0023025,5453,1,RUT,20221211
SA0023026,5779,5,RUT,20200623
SA0023027,5779,5,RUT,20201116
SA0023028,5779,5,RUT,20180210
SA0023029,5779,5,RUT,20190420
SA0023030,5779,5,RUT,20181025
SA0023031,0083,3,MOS,20150206
SA0023032,5779,5,RUT,20140523
SA0023033,0053,0,RUT,20150320
SA0023034,0114,3,RUT,20200923
SA0023035,0114,3,RUT,20220522
SA0023036,5779,5,RUT,20170104
SA0023037,5779,5,RUT,20140710
SA0023038,0114,3,RUT,20140619
SA0023039,5779,5,RUT,20181217
SA0023040,5810,5,PAQ,20221019
SA0023041,5810,5,PAQ,20160305
SA0023042,5200,8,RUT,20220907
SA0023043,5200,8,RUT,20190209
SA0023044,5810,5,PAQ,20201217
SA0023045,5200,8,RUT,20151004
SA0023046,5760,8,RUT,20151027
SA0023047,5760,8,RUT,20190531
SA0023048,5219,1,RUT,20171219
SA0023049,0018,3,MOS,20211006
SA0023050,5219,1,RUT,20181107
SA0023051,0018,3,MOS,20141006
SA0023052,0167,0,MOS,20140717
SA0023053,5743,9,RUT,20170711
SA0023054,0121,3,MOS,20190103
SA0023055,5218,8,RUT,20170922
SA0023056,5218,8,RUT,20190626
SA0023057,5218,8,RUT,20150726
SA0023058,5218,8,RUT,20190610
SA0023059,0146,10,RUT,20191025
SA0023060,0043,4,MOS,20140512
SA0023061,0011,3,RUT,20190802
SA0023062,0011,3,RUT,20220522
SA0023063,0011,3,RUT,20160322
SA0023064,0011,3,RUT,20200923
SA0023065,0011,3,RUT,20191219
SA0023066,0011,3,RUT,20191229
SA0023067,0011,3,RUT,20171224
SA0023068,5654,5,MOS,20150804
SA0023069,0171,9,MOS,20140808
SA0023070,0171,9,MOS,20151230
SA0023071,0011,3,RUT,20141213
SA0023072,0011,3,RUT,20180630
SA0023073,0006,3,RUT,20210801
SA0023074,0011,3,RUT,20210627
SA0023075,0093,3,RUT,20220622
SA0023076,0011,3,RUT,20191103
SA0023077,0161,3,RUT,20180110
SA0023078,0161,3,RUT,20171216
SA0023079,5208,2,RUT,20150130
SA0023080,0146,10,MOS,20201027
SA0023081,5100,1,PAQ,20220115
SA0023082,5626,9,PAQ,20151022
SA0023083,5326,4,PAQ,20170309
SA0023084,5696,7,PAQ,20190202
SA0023085,5252,8,PAQ,20170417
SA0023086,5645,9,PAQ,20180502
SA0023087,0114,3,RUT,20141019
SA0023088,0114,3,RUT,20190502
SA0023089,5880,9,PAQ,20220630
SA0023090,5880,9,PAQ,20160929
SA0023091,0024,3,MOS,20150817
SA0023092,0124,10,RUT,20140918
SA0023093,0169,10,RUT,20200214
SA0023094,5687,9,PAQ,20180228
SA0023095,5360,4,PAQ,20221201
SA0023096,5326,4,PAQ,20170308
SA0023097,5626,9,PAQ,20180728
SA0023098,5734,5,PAQ,20171205
SA0023099,5124,1,RUT,20170326
SA0023100,5124,1,RUT,20190921
SA0023101,6025,9,PAQ,20201001
SA0023102,5124,1,RUT,20140713
SA0023103,0089,3,MOS,20160113
SA0023104,5876,5,PAQ,20180812
SA0023105,0024,3,MOS,20180114
SA0023106,5995,9,PAQ,20150126
SA0023107,5954,9,PAQ,20210218
SA0023108,5093,7,RUT,20141119
SA0023109,5903,9,PAQ,20150711
SA0023110,5146,1,PAQ,20140528
SA0023111,5896,4,PAQ,20150905
SA0023112,0081,3,MOS,20151112
SA0023113,5155,1,PAQ,20140814
SA0023114,5093,7,RUT,20210206
SA0023115,5661,1,PAQ,20190227
SA0023116,5272,8,PAQ,20150523
SA0023117,5370,5,PAQ,20180123
SA0023118,5093,7,RUT,20170304
SA0023119,5961,9,PAQ,20190605
SA0023120,5093,7,RUT,20200511
SA0023121,5093,7,RUT,20220708
SA0023122,5359,9,PAQ,20191028
SA0023123,5682,4,PAQ,20140225
SA0023124,5093,7,RUT,20170706
SA0023125,5093,7,RUT,20150507
SA0023126,5093,7,RUT,20200927
SA0023127,5028,4,PAQ,20210305
SA0023128,5028,4,PAQ,20150731
SA0023129,5038,2,PAQ,20200629
SA0023130,5046,7,PAQ,20161215
SA0023131,5040,7,PAQ,20181127
SA0023132,5029,7,PAQ,20210222
SA0023133,5409,8,PAQ,20200902
SA0023134,5213,8,RUT,20220325
SA0023135,5020,8,PAQ,20150727
SA0023136,5195,7,PAQ,20220523
SA0023137,5018,7,PAQ,20211012
SA0023138,5213,8,RUT,20150326
SA0023139,5074,8,PAQ,20190603
SA0023140,5635,5,PAQ,20210903
SA0023141,5146,1,PAQ,20140220
SA0023142,5213,8,RUT,20220720
SA0023143,5213,8,RUT,20200421
SA0023144,5934,2,RUT,20170626
SA0023145,5934,2,RUT,20221020
SA0023146,0121,3,MOS,20170428
SA0023147,5934,2,RUT,20160725
SA0023148,0018,3,MOS,20160502
SA0023149,5180,8,RUT,20161106
SA0023150,5180,8,RUT,20200524
SA0023151,5180,8,RUT,20151211
SA0023152,5896,4,PAQ,20190116
SA0023153,0008,3,PAQ,20150112
SA0023154,5490,4,PAQ,20180615
SA0023155,5146,1,PAQ,20220411
SA0023156,5097,1,PAQ,20211015
SA0023157,0024,3,MOS,20180518
SA0023158,6009,5,PAQ,20160209
SA0023159,5326,4,PAQ,20221224
SA0023160,5219,1,PAQ,20140205
SA0023161,5819,5,PAQ,20140515
SA0023162,5193,2,RUT,20210714
SA0023163,5193,2,RUT,20171007
SA0023164,5176,8,RUT,20171112
SA0023165,5176,8,RUT,20180726
SA0023166,5777,7,RUT,20180702
SA0023167,5026,2,RUT,20160809
SA0023168,5026,2,RUT,20201120
SA0023169,5026,2,RUT,20200717
SA0023170,5026,2,RUT,20170120
SA0023171,5026,2,RUT,20170406
SA0023172,5669,9,RUT,20160119
SA0023173,5669,9,RUT,20210805
SA0023174,5049,7,RUT,20161110
SA0023175,0146,10,MOS,20220622
SA0023176,5026,2,RUT,20141229
SA0023177,0115,3,RUT,20190712
SA0023178,0155,10,MOS,20220524
SA0023179,0155,10,MOS,20200319
SA0023180,0155,10,MOS,20210906
SA0023181,0155,10,MOS,20220724
SA0023182,0098,3,MOS,20190414
SA0023183,0114,3,RUT,20190610
SA0023184,0114,3,RUT,20180414
SA0023185,5026,2,RUT,20161024
SA0023186,0107,4,RUT,20161102
SA0023187,0114,3,RUT,20171105
SA0023188,5335,4,RUT,20200103
SA0023189,5335,4,RUT,20211113
SA0023190,5335,4,RUT,20220619
SA0023191,0098,3,MOS,20140919
SA0023192,5026,2,RUT,20220104
SA0023193,5026,2,RUT,20200716
SA0023194,5026,2,RUT,20160117
SA0023195,5980,5,PAQ,20160328
SA0023196,5029,7,PAQ,20160723
SA0023197,5840,7,PAQ,20190916
SA0023198,5113,8,PAQ,20150308
SA0023199,5980,5,PAQ,20190120
SA0023200,5457,5,PAQ,20210224
SA0023201,6023,8,PAQ,20150831
SA0023202,5933,8,PAQ,20180516
SA0023203,6006,9,RUT,20160830
SA0023204,5661,1,PAQ,20141008
SA0023205,5202,8,PAQ,20190702
SA0023206,5502,9,PAQ,20140218
SA0023207,5743,9,PAQ,20151123
SA0023208,5969,9,PAQ,20190202
SA0023209,0007,3,RUT,20210518
SA0023210,5914,10,RUT,20200410
SA0023211,5088,4,RUT,20170415
SA0023212,5088,4,RUT,20180316
SA0023213,5088,4,RUT,20200927
SA0023214,5686,5,PAQ,20180801
SA0023215,5155,1,PAQ,20211026
SA0023216,5074,8,PAQ,20220801
SA0023217,5048,1,PAQ,20180323
SA0023218,5146,1,PAQ,20180111
SA0023219,5178,1,PAQ,20220615
SA0023220,5073,9,PAQ,20140609
SA0023221,5028,4,PAQ,20221211
SA0023222,5028,4,PAQ,20191226
SA0023223,0171,9,RUT,20170410
SA0023224,5028,4,PAQ,20170308
SA0023225,5885,4,PAQ,20191115
SA0023226,5615,7,PAQ,20201203
SA0023227,5076,8,PAQ,20150201
SA0023228,5219,1,PAQ,20140506
SA0023229,5370,5,PAQ,20160813
SA0023230,5208,2,PAQ,20190629
SA0023231,5626,9,PAQ,20150225
SA0023232,5166,5,PAQ,20210715
SA0023233,5029,7,PAQ,20140228
SA0023234,5452,4,PAQ,20200302
SA0023235,5195,7,PAQ,20221107
SA0023236,5029,7,PAQ,20150317
SA0023237,5046,7,PAQ,20210403
SA0023238,0024,3,MOS,20150531
SA0023239,0018,3,MOS,20211125
SA0023240,0018,3,MOS,20180506
SA0023241,0008,3,RUT,20151108
SA0023242,0008,3,RUT,20220517
SA0023243,0008,3,RUT,20140403
SA0023244,0008,3,RUT,20141129
SA0023245,0008,3,RUT,20160729
SA0023246,0008,3,RUT,20190111
SA0023247,0008,3,RUT,20191107
SA0023248,0008,3,RUT,20161015
SA0023249,0008,3,RUT,20161130
SA0023250,0008,3,RUT,20200925
SA0023251,5701,5,RUT,20220821
SA0023252,5701,5,RUT,20160316
SA0023253,5189,1,RUT,20160827
SA0023254,5189,1,RUT,20200318
SA0023255,5291,4,RUT,20220318
SA0023256,0117,10,RUT,20150426
SA0023257,5885,4,RUT,20150829
SA0023258,5885,4,RUT,20170726
SA0023259,5214,4,RUT,20160330
SA0023260,5214,4,RUT,20180803
SA0023261,5214,4,RUT,20150724
SA0023262,5214,4,RUT,20140402
SA0023263,5214,4,RUT,20220621
SA0023264,0011,3,MOS,20210817
SA0023265,5838,9,PAQ,20210228
SA0023266,5146,1,PAQ,20170307
SA0023267,5211,4,PAQ,20171106
SA0023268,5409,8,PAQ,20211026
SA0023269,5995,9,PAQ,20210422
SA0023270,5894,9,PAQ,20171021
SA0023271,5878,9,PAQ,20170526
SA0023272,5029,7,PAQ,20140916
SA0023273,6021,9,PAQ,20151005
SA0023274,5969,9,PAQ,20140924
SA0023275,0103,5,MOS,20220522
SA0023276,0124,10,RUT,20141116
SA0023277,5683,1,RUT,20220217
SA0023278,5601,8,RUT,20150130
SA0023279,5601,8,RUT,20201205
SA0023280,5065,8,RUT,20150304
SA0023281,5550,9,RUT,20181211
SA0023282,5996,9,RUT,20180521
SA0023283,6028,4,RUT,20200302
SA0023284,6028,4,RUT,20150520
SA0023285,5927,9,RUT,20220615
SA0023286,5040,7,RUT,20190613
SA0023287,5040,7,RUT,20190721
SA0023288,5734,5,RUT,20211109
SA0023289,5050,7,RUT,20150201
SA0023290,5050,7,RUT,20190305
SA0023291,5038,2,RUT,20140909
SA0023292,5038,2,RUT,20211205
SA0023293,5038,2,RUT,20140726
SA0023294,5975,4,PAQ,20221129
SA0023295,5469,5,PAQ,20210620
SA0023296,5174,8,PAQ,20200331
SA0023297,5038,2,RUT,20221206
SA0023298,5038,2,RUT,20180627
SA0023299,5038,2,RUT,20140326
SA0023300,5038,2,RUT,20180901
SA0023301,5038,2,RUT,20181123
SA0023302,6005,10,RUT,20201012
SA0023303,0024,3,MOS,20200703
SA0023304,5065,8,RUT,20141119
SA0023305,0105,3,MOS,20190913
SA0023306,5187,7,RUT,20160522
SA0023307,5187,7,RUT,20161011
SA0023308,5187,7,RUT,20160331
SA0023309,0034,3,MOS,20170605
SA0023310,5223,1,RUT,20140312
SA0023311,5223,1,RUT,20150329
SA0023312,5135,1,RUT,20200409
SA0023313,0007,3,MOS,20200406
SA0023314,0114,3,RUT,20150112
SA0023315,0114,3,RUT,20170628
SA0023316,5509,1,RUT,20140402
SA0023317,5950,8,RUT,20200919
SA0023318,0008,3,PAQ,20160721
SA0023319,5950,8,RUT,20210403
SA0023320,5950,8,RUT,20140802
SA0023321,0114,3,RUT,20181213
SA0023322,0114,3,RUT,20201201
SA0023323,5671,7,RUT,20140323
SA0023324,5671,7,RUT,20170729
SA0023325,5671,7,RUT,20210822
SA0023326,5034,8,RUT,20140419
SA0023327,5034,8,RUT,20150204
SA0023328,5034,8,RUT,20210501
SA0023329,5034,8,RUT,20181221
SA0023330,5050,7,RUT,20210108
SA0023331,5603,4,RUT,20220808
SA0023332,5603,4,RUT,20181115
SA0023333,5603,4,RUT,20171211
SA0023334,5603,4,RUT,20200305
SA0023335,5013,7,RUT,20190113
SA0023336,5013,7,RUT,20191126
SA0023337,5013,7,RUT,20141121
SA0023338,5038,2,RUT,20210505
SA0023339,5038,2,RUT,20180205
SA0023340,5038,2,RUT,20211019
SA0023341,5038,2,RUT,20140805
SA0023342,5038,2,RUT,20150721
SA0023343,5038,2,RUT,20170731
SA0023344,5038,2,RUT,20150517
SA0023345,0155,10,MOS,20221127
SA0023346,5038,2,RUT,20160724
SA0023347,5038,2,RUT,20170405
SA0023348,5135,1,RUT,20190401
SA0023349,6027,5,RUT,20160702
SA0023350,6027,5,RUT,20220430
SA0023351,5343,8,PAQ,20150722
SA0023352,5063,8,PAQ,20140513
SA0023353,6027,5,RUT,20191102
SA0023354,6027,5,RUT,20160126
SA0023355,5860,9,PAQ,20190706
SA0023356,6027,5,RUT,20150827
SA0023357,5669,9,PAQ,20170524
SA0023358,5780,1,PAQ,20190311
SA0023359,5661,1,PAQ,20160518
SA0023360,5146,1,PAQ,20181208
SA0023361,5097,1,PAQ,20210906
SA0023362,5208,2,PAQ,20190317
SA0023363,6027,5,RUT,20220430
SA0023364,5490,4,PAQ,20140710
SA0023365,5088,4,PAQ,20140415
SA0023366,5819,5,PAQ,20171202
SA0023367,5048,1,PAQ,20190802
SA0023368,5370,5,PAQ,20220421
SA0023369,0165,3,MOS,20200907
SA0023370,6027,5,RUT,20191119
SA0023371,5145,8,PAQ,20210904
SA0023372,6027,5,RUT,20181004
SA0023373,5734,5,PAQ,20160826
SA0023374,5155,1,PAQ,20161108
SA0023375,6027,5,RUT,20210802
SA0023376,5081,2,PAQ,20220922
SA0023377,5937,9,PAQ,20211201
SA0023378,6027,5,RUT,20140530
SA0023379,5202,8,PAQ,20210213
SA0023380,6027,5,RUT,20140527
SA0023381,5885,4,PAQ,20160605
SA0023382,6027,5,RUT,20160410
SA0023383,6027,5,RUT,20201104
SA0023384,5641,1,PAQ,20160424
SA0023385,5117,1,PAQ,20190318
SA0023386,5040,7,PAQ,20210608
SA0023387,6025,9,PAQ,20160930
SA0023388,6027,5,RUT,20170916
SA0023389,5360,4,PAQ,20210123
SA0023390,5431,4,PAQ,20170117
SA0023391,6027,5,RUT,20180715
SA0023392,6027,5,RUT,20180914
SA0023393,6027,5,RUT,20200615
SA0023394,6027,5,RUT,20151015
SA0023395,5038,2,RUT,20160810
SA0023396,5038,2,RUT,20140731
SA0023397,5195,7,PAQ,20160103
SA0023398,5038,2,RUT,20140115
SA0023399,5020,8,PAQ,20140930
SA0023400,5038,2,RUT,20170314
SA0023401,5038,2,PAQ,20171002
SA0023402,5038,2,PAQ,20210423
SA0023403,5452,4,PAQ,20150521
SA0023404,5046,7,PAQ,20160110
SA0023405,5653,9,PAQ,20200813
SA0023406,5073,9,PAQ,20200205
SA0023407,5825,7,PAQ,20150526
SA0023408,5132,1,RUT,20200329
SA0023409,5132,1,RUT,20180218
SA0023410,5132,1,RUT,20210505
SA0023411,5217,1,RUT,20170922
SA0023412,5119,7,RUT,20170307
SA0023413,0024,3,MOS,20190828
SA0023414,0024,3,MOS,20200302
SA0023415,5119,7,RUT,20150918
SA0023416,0043,4,MOS,20180103
SA0023417,0018,3,MOS,20220710
SA0023418,5134,1,RUT,20160523
SA0023419,6027,5,RUT,20220109
SA0023420,6027,5,RUT,20170119
SA0023421,6027,5,RUT,20190513
SA0023422,6027,5,RUT,20200205
SA0023423,6027,5,RUT,20211031
SA0023424,5046,7,RUT,20150629
SA0023425,5046,7,RUT,20140511
SA0023426,5046,7,RUT,20170615
SA0023427,5058,2,RUT,20140611
SA0023428,5058,2,RUT,20160703
SA0023429,5058,2,RUT,20151013
SA0023430,5058,2,RUT,20170208
SA0023431,5039,7,RUT,20190321
SA0023432,5039,7,RUT,20220406
SA0023433,0171,9,MOS,20200327
SA0023434,5001,7,RUT,20190623
SA0023435,5001,7,RUT,20161208
SA0023436,5001,7,RUT,20180414
SA0023437,5001,7,RUT,20221116
SA0023438,0117,10,RUT,20150910
SA0023439,0151,10,RUT,20150405
SA0023440,0143,10,RUT,20211203
SA0023441,0143,10,RUT,20180617
SA0023442,0135,10,RUT,20180128
SA0023443,9999,0,MOS,20150602
SA0023444,5059,2,RUT,20200705
SA0023445,5059,2,RUT,20150126
SA0023446,5059,2,RUT,20210223
SA0023447,5059,2,RUT,20190529
SA0023448,5059,2,RUT,20150702
SA0023449,0155,10,MOS,20160628
SA0023450,5036,2,RUT,20200817
SA0023451,5036,2,RUT,20220921
SA0023452,5621,1,RUT,20170728
SA0023453,5621,1,RUT,20180625
SA0023454,5057,2,RUT,20150512
SA0023455,5988,5,RUT,20180327
SA0023456,5056,8,RUT,20181017
SA0023457,5056,8,RUT,20171215
SA0023458,5056,8,RUT,20200516
SA0023459,5253,1,RUT,20221015
SA0023460,5549,5,MOS,20171104
SA0023461,5253,1,RUT,20180327
SA0023462,0114,3,RUT,20210921
SA0023463,0114,3,RUT,20200303
SA0023464,0114,3,RUT,20150909
SA0023465,5056,8,RUT,20190130
SA0023466,0114,3,RUT,20190812
SA0023467,5056,8,RUT,20200525
SA0023468,0024,3,MOS,20180518
SA0023469,0024,3,MOS,20200806
SA0023470,5056,8,RUT,20170722
SA0023471,0011,3,MOS,20221119
SA0023472,0114,3,RUT,20210616
SA0023473,0114,3,RUT,20220704
SA0023474,0043,4,MOS,20201010
SA0023475,5056,8,RUT,20190711
SA0023476,0053,0,RUT,20170321
SA0023477,0053,0,RUT,20180227
SA0023478,5469,5,PAQ,20210611
SA0023479,5184,2,PAQ,20170916
SA0023480,5092,7,PAQ,20170725
SA0023481,5490,4,PAQ,20220506
SA0023482,5326,4,PAQ,20180413
SA0023483,5661,1,PAQ,20210710
SA0023484,5219,1,PAQ,20161003
SA0023485,5880,9,PAQ,20160213
SA0023486,5155,1,PAQ,20141002
SA0023487,5048,1,PAQ,20140506
SA0023488,5370,5,PAQ,20160716
SA0023489,5490,4,PAQ,20150723
SA0023490,5020,8,PAQ,20150127
SA0023491,5018,7,PAQ,20210704
SA0023492,5641,1,PAQ,20140908
SA0023493,5431,4,PAQ,20150103
SA0023494,5995,9,PAQ,20160129
SA0023495,5878,9,PAQ,20201013
SA0023496,5195,7,PAQ,20170514
SA0023497,5028,4,PAQ,20220716
SA0023498,5199,9,PAQ,20191222
SA0023499,0095,3,MOS,20150928
SA0023500,5409,8,RUT,20160811
SA0023501,0171,9,MOS,20200621
SA0023502,5202,8,RUT,20200220
SA0023503,5744,8,RUT,20150214
SA0023504,5744,8,RUT,20140121
SA0023505,5744,8,RUT,20160404
SA0023506,5202,8,RUT,20180408
SA0023507,5650,2,RUT,20220404
SA0023508,5650,2,RUT,20220602
SA0023509,5038,2,PAQ,20180207
SA0023510,5053,2,RUT,20220905
SA0023511,5038,2,PAQ,20180116
SA0023512,5214,4,PAQ,20200919
SA0023513,5054,2,RUT,20191031
SA0023514,5046,7,PAQ,20170303
SA0023515,5980,5,PAQ,20170121
SA0023516,5028,4,PAQ,20220925
SA0023517,5079,1,RUT,20220811
SA0023518,5079,1,RUT,20201218
SA0023519,5080,2,RUT,20170619
SA0023520,5080,2,RUT,20210926
SA0023521,5032,8,RUT,20170914
SA0023522,5032,8,RUT,20201205
SA0023523,5080,2,RUT,20180116
SA0023524,5080,2,RUT,20190124
SA0023525,5080,2,RUT,20220721
SA0023526,5080,2,RUT,20220909
SA0023527,0093,3,RUT,20200217
SA0023528,0121,3,RUT,20150103
SA0023529,0137,10,MOS,20140523
SA0023530,5031,8,RUT,20141126
SA0023531,5031,8,RUT,20200219
SA0023532,5286,1,RUT,20190118
SA0023533,5286,1,RUT,20160720
SA0023534,5616,5,RUT,20160326
SA0023535,0018,3,MOS,20220821
SA0023536,0011,3,MOS,20161129
SA0023537,5992,5,RUT,20150629
SA0023538,5992,5,RUT,20150205
SA0023539,5992,5,RUT,20160911
SA0023540,6030,4,RUT,20140918
SA0023541,5082,2,RUT,20160311
SA0023542,5082,2,RUT,20160111
SA0023543,5082,2,RUT,20181024
SA0023544,5082,2,RUT,20190215
SA0023545,5082,2,RUT,20160419
SA0023546,0146,10,RUT,20180520
SA0023547,0117,10,RUT,20140917
SA0023548,0124,10,RUT,20170821
SA0023549,0115,3,RUT,20181207
SA0023550,5333,4,RUT,20200729
SA0023551,5333,4,RUT,20150305
SA0023552,6021,9,RUT,20151222
SA0023553,6021,9,RUT,20180122
SA0023554,5759,5,RUT,20180620
SA0023555,5075,8,RUT,20220719
SA0023556,5075,8,RUT,20180629
SA0023557,5734,5,PAQ,20220527
SA0023558,5063,8,PAQ,20180611
SA0023559,0008,3,PAQ,20150501
SA0023560,5146,1,PAQ,20220818
SA0023561,5189,1,PAQ,20200823
SA0023562,5097,1,PAQ,20190114
SA0023563,5204,8,RUT,20170811
SA0023564,5051,8,RUT,20160624
SA0023565,5051,8,RUT,20190209
SA0023566,0083,3,MOS,20180131
SA0023567,0114,3,RUT,20171202
SA0023568,0114,3,RUT,20160305
SA0023569,0114,3,RUT,20200507
SA0023570,5421,4,RUT,20170606
SA0023571,5421,4,RUT,20200804
SA0023572,5208,2,RUT,20150505
SA0023573,5208,2,RUT,20200407
SA0023574,5208,2,RUT,20201027
SA0023575,5208,2,RUT,20190210
SA0023576,0026,3,MOS,20150703
SA0023577,5734,5,PAQ,20161226
SA0023578,5326,4,PAQ,20140807
SA0023579,5867,9,PAQ,20181101
SA0023580,5743,9,PAQ,20140706
SA0023581,5100,1,PAQ,20211103
